18,15,6303.12,3062.36,5.68,69.85, U,70,50
18,16,6489.5,2653.61,4.15,340.51, U,70,50
18,17,6539,2351.49,2.24,340.12, U,70,50
18,18,7137.76,2717.04,0,157.09, U,70,50
18,2,6718.38,3608.18,10.3,66.56, U,70,50
18,4,5514,3514.98,9.94,251.33, U,70,50
18,5,7196.05,2458.64,7.07,159.58, U,70,50
18,8,5769.23,3289.58,12.51,308.91, U,70,50
18,9,7207.27,2837.51,15.76,248.77, U,70,50
19,0,6041.77,3072.77,12.74,124.81, U,70,50
19,1,5817.97,2633.81,27.01,340.76, U,70,50
19,10,6330.94,3183.98,13.76,249.44, U,70,50
19,11,6933.38,2570.8,8.75,136.36, U,70,50
19,12,7082.17,3241.45,8.41,339.66, U,70,50
19,13,5174.83,3144.07,9.95,71.11, U,70,50
19,14,6478.52,3126.84,9.49,69.67, U,70,50
19,15,6310.23,3064.96,7.57,69.85, U,70,50
19,16,6487.25,2659.96,6.74,340.51, U,70,50
19,17,6537.79,2354.84,3.56,340.12, U,70,50
19,18,7138.68,2714.85,2.38,157.09, U,70,50
19,2,6729.14,3612.84,11.73,66.62, U,70,50
19,4,5502.96,3511.25,11.65,251.33, U,70,50
19,5,7194.07,2451.6,8.93,223.66, U,70,50
19,8,5759.04,3298.07,13.26,310.74, U,70,50
19,9,7190.63,2831.04,17.86,248.77, U,70,50
20,0,6052.74,3065.14,13.35,124.81, U,70,50
20,1,5808.95,2659.45,27.17,340.45, U,70,50
20,10,6318.35,3179.26,13.45,249.44, U,70,50
20,11,6943.2,2573.05,10.28,68.79, U,70,50
20,12,7080.38,3246.28,5.16,339.66, U,70,50
20,13,5185.9,3147.85,11.69,71.1, U,70,50
20,14,6488.73,3130.62,10.9,69.67, U,70,50
20,15,6319.76,3068.46,10.15,69.85, U,70,50
20,16,6484.34,2668.16,8.7,340.51, U,70,50
20,17,6536.1,2359.53,4.98,340.12, U,70,50
20,18,7140.96,2710.59,4.83,152.03, U,70,50
20,2,6738.55,3616.9,10.25,66.62, U,70,50
20,20,6898.89,2547.05,0,158.75, U,70,50
20,4,5490.44,3507.02,13.22,251.33, U,70,50
20,5,7184.22,2448.2,10.42,250.98, U,70,50
20,8,5749.05,3306.97,13.38,312.02, U,70,50
20,9,7171.94,2823.89,20.01,249.9, U,70,50
21,0,6063.8,3057.46,13.47,124.81, U,70,50
21,1,5799.87,2685.03,27.15,340.45, U,70,50
21,10,6306.3,3174.74,12.87,249.44, U,70,50
21,11,6955.01,2577.64,12.68,68.79, U,70,50
21,12,7077.8,3252.97,7.16,338.81, U,70,50
21,13,5198,3152,12.79,71.1, U,70,50
21,14,6500.98,3135.16,13.06,69.67, U,70,50
21,15,6331.48,3072.76,12.48,69.85, U,70,50
21,16,6480.64,2678.63,11.1,340.51, U,70,50
21,17,6533.72,2366.12,7,340.12, U,70,50
21,18,7144.12,2704.92,6.49,150.91, U,70,50
21,2,6745.17,3619.76,7.22,66.62, U,70,50
21,20,6899.77,2544.78,2.43,158.75, U,70,50
21,21,5518.61,2618.91,0,339.76, U,70,50
21,4,5476.61,3502.34,14.6,251.33, U,70,50
21,5,7172.46,2444.14,12.44,250.91, U,70,50
21,8,5739.29,3315.76,13.14,312.02, U,70,50
21,9,7162.95,2842.15,21.57,340.65, U,70,50
22,0,6074.3,3050.16,12.78,124.81, U,70,50
22,1,5790.63,2711.07,27.63,340.45, U,70,50
22,10,6293.57,3169.96,13.6,249.44, U,70,50
22,11,6963.61,2580.97,9.22,68.79, U,70,50
22,12,7075.43,3258.96,6.44,338.36, U,70,50
22,13,5210.86,3156.41,13.59,71.02, U,70,50
22,14,6513.77,3139.9,13.64,69.67, U,70,50
22,15,6343.39,3077.13,12.69,69.85, U,70,50
22,16,6476.2,2691.16,13.29,340.51, U,70,50
22,17,6530.56,2374.84,9.28,340.12, U,70,50
22,18,7150.22,2700.01,8.49,112.8, U,70,50
22,2,6753.99,3623.47,9.57,67.61, U,70,50
22,20,6901.49,2540.36,4.74,158.75, U,70,50
22,21,5518.06,2620.39,1.57,339.76, U,70,50
22,22,6865.46,3172.46,0,70.06, U,70,50
22,4,5460.43,3496.88,17.07,251.33, U,70,50
22,5,7160.18,2439.45,13.15,248.68, U,70,50
22,8,5730.98,3323.26,11.2,312.02, U,70,50
22,9,7152.16,2862.89,23.14,340.66, U,70,50
23,0,6085.07,3042.67,13.13,124.81, U,70,50
23,1,5781.58,2736.55,27.04,340.44, U,70,50
23,10,6281.48,3165.43,12.92,249.44, U,70,50
23,11,6967.45,2583.56,4.72,56.78, U,70,50
23,12,7071.08,3264.69,7.77,313.62, U,70,50
23,13,5223.09,3160.6,12.93,71.09, U,70,50
23,14,6525.99,3144.42,13.02,69.67, U,70,50
23,15,6356.29,3081.86,13.73,69.85, U,70,50
23,16,6471.77,2703.69,13.3,340.51, U,70,50
23,17,6526.53,2386,11.87,340.12, U,70,50
23,18,7160.86,2697.34,10.98,102.53, U,70,50
23,2,6765.05,3627.89,11.92,68.51, U,70,50
23,20,6903.8,2534.41,6.38,158.75, U,70,50
23,21,5516.89,2623.56,3.38,339.76, U,70,50
23,22,6867.42,3173.17,2.08,70.06, U,70,50
23,23,5562.73,2702.65,0,70.19, U,70,50
23,4,5441.84,3490.6,19.63,251.33, U,70,50
23,5,7147.71,2434.58,13.38,248.68, U,70,50
23,8,5725.4,3328.28,7.5,312.02, U,70,50
23,9,7143.68,2887.08,25.63,340.66, U,70,50
24,0,6096.18,3034.95,13.52,124.81, U,70,50
24,1,5772.52,2762.09,27.09,340.47, U,70,50
24,10,6269.6,3160.97,12.68,249.44, U,70,50
24,11,6967.95,2589.45,6.24,357.41, U,70,50
24,12,7062.32,3262.27,9.15,250.5, U,70,50
24,13,5235.07,3164.7,12.67,71.07, U,70,50
24,14,6536.68,3148.38,11.4,69.67, U,70,50
24,15,6369.06,3086.55,13.6,69.85, U,70,50
24,16,6467.53,2715.66,12.7,340.51, U,70,50
24,17,6521.71,2399.32,14.17,340.12, U,70,50
24,18,7166.03,2694.34,6.49,126.41, U,70,50
24,2,6777.61,3632.83,13.49,68.51, U,70,50
24,20,6906.85,2526.58,8.4,158.75, U,70,50
24,21,5514.96,2628.8,5.59,339.76, U,70,50
24,22,6871.8,3174.76,4.66,70.06, U,70,50
24,23,5565.04,2703.48,2.46,70.19, U,70,50
24,24,6023.28,3236.85,0,304.44, U,70,50
24,4,5424.62,3484.78,18.17,251.33, U,70,50
24,5,7135.7,2429.89,12.9,248.68, U,70,50
24,8,5722.11,3331.24,4.44,312.02, U,70,50
24,9,7133.33,2911.91,27.03,336.5, U,70,50
25,0,6103.58,3029.8,9.02,124.81, U,70,50
25,1,5779.86,2780.96,27.5,71.18, U,70,50
25,10,6261.06,3157.77,9.12,249.44, U,70,50
25,11,6965.03,2597.14,8.22,339.16, U,70,50
25,12,7051.72,3258.43,11.27,250.08, U,70,50
25,13,5247.08,3168.83,12.7,71.04, U,70,50
25,14,6544.56,3151.3,8.4,69.67, U,70,50
25,15,6381.68,3091.18,13.44,69.85, U,70,50
25,16,6463.02,2728.41,13.52,340.51, U,70,50
25,17,6516.03,2415.04,16.72,340.12, U,70,50
25,18,7170.12,2694.1,8.38,40.96, U,70,50
25,2,6789.57,3637.54,12.85,68.51, U,70,50
25,20,6910.6,2516.93,10.34,158.75, U,70,50
25,21,5512.34,2635.9,7.57,339.76, U,70,50
25,22,6877.44,3180.31,7.2,70.06, U,70,50
25,23,5569.09,2704.94,4.31,70.19, U,70,50
25,24,6021.55,3238.04,2.1,304.44, U,70,50
25,25,5483.58,3937.48,0,192.88, U,70,50
25,4,5411.34,3480.3,14.01,251.33, U,70,50
25,5,7123.61,2425.17,12.97,248.68, U,70,50
25,8,5716.92,3334.71,6.28,302.17, U,70,50
25,9,7122.26,2937.37,27.76,336.5, U,70,50
26,0,6107.3,3027.22,4.52,124.81, U,70,50
26,1,5805.06,2789.55,26.63,71.18, U,70,50
26,10,6256.73,3156.14,4.62,249.44, U,70,50
26,11,6961.2,2607.22,10.79,339.16, U,70,50
26,12,7039.04,3253.83,13.49,250.08, U,70,50
26,13,5259.92,3173.23,13.58,71.11, U,70,50
26,14,6547.45,3153.54,3.9,56.28, U,70,50
26,15,6393.63,3095.56,12.73,69.85, U,70,50
26,16,6458.67,2740.7,13.04,340.51, U,70,50
26,17,6509.48,2433.15,19.25,340.12, U,70,50
26,18,7163.17,2700.27,10.02,294.97, U,70,50
26,2,6801.38,3642.19,12.7,68.51, U,70,50
26,20,6914.35,2507.28,10.36,158.75, U,70,50
26,21,5508.83,2645.44,10.16,339.8, U,70,50
26,22,6886.23,3183.5,9.35,70.06, U,70,50
26,23,5575.33,2707.19,6.63,70.19, U,70,50
26,24,6018.51,3240.13,3.69,304.44, U,70,50
26,25,5483.17,3935.67,1.85,192.88, U,70,50
26,26,6702.03,3929.3,0,252.23, U,70,50
26,4,5402.41,3477.09,9.51,249.33, U,70,50
26,5,7113.73,2428.17,13.43,335.8, U,70,50
26,8,5709.31,3334.84,7.84,262.88, U,70,50
26,9,7111.26,2962.67,27.58,336.5, U,70,50
27,0,6112.66,3023.17,6.73,127.82, U,70,50
27,1,5831.13,2798.43,27.54,71.18, U,70,50
27,10,6258.36,3153.23,6.02,133.68, U,70,50
27,11,6956.59,2619.33,12.96,339.16, U,70,50
27,12,7028.65,3250.07,11.05,250.08, U,70,50
27,13,5272.76,3177.63,13.58,71.06, U,70,50
27,14,6543.11,3154.28,5.48,273.5, U,70,50
27,15,6405.58,3099.94,12.72,69.85, U,70,50
27,16,6455.58,2749.42,9.25,340.51, U,70,50
27,17,6503.86,2448.69,16.53,340.12, U,70,50
27,18,7151.63,2703.05,11.88,285.48, U,70,50
27,2,6811.7,3646.25,11.09,68.51, U,70,50
27,20,6916.57,2501.56,6.13,158.75, U,70,50
27,21,5504.69,2656.67,11.97,339.77, U,70,50
27,22,6896.98,3187.4,11.44,70.06, U,70,50
27,23,5582.1,2713.13,8.38,70.2, U,70,50
27,24,6014.06,3243.18,5.39,304.44, U,70,50
27,25,5482.46,3932.57,3.18,192.88, U,70,50
27,26,6700.14,3928.7,1.99,252.23, U,70,50
27,4,5398.2,3474.53,5.01,238.62, U,70,50
27,5,7109.06,2441.23,13.87,340.34, U,70,50
27,8,5701,3331.94,8.81,250.77, U,70,50
27,9,7100.62,2987.14,26.68,336.5, U,70,50
28,0,6115.74,3015.7,8.16,162.95, U,70,50
28,1,5857.33,2807.36,27.68,71.18, U,70,50
28,10,6265.5,3155.91,7.63,69.44, U,70,50
28,11,6952.11,2631.1,12.59,339.16, U,70,50
28,12,7022.49,3247.84,6.55,250.08, U,70,50
28,13,5285.89,3182.13,13.88,71.06, U,70,50
28,14,6536.26,3151.74,7.3,249.67, U,70,50
28,15,6417.41,3104.28,12.6,69.85, U,70,50
28,16,6454,2753.89,4.75,340.51, U,70,50
28,17,6499.59,2460.5,12.55,340.12, U,70,50
28,18,7143.9,2712.09,12.65,330.92, U,70,50
28,2,6819.49,3649.32,8.37,68.51, U,70,50
28,20,6921.08,2498.72,8.66,79.86, U,70,50
28,21,5500.91,2666.93,10.94,339.77, U,70,50
28,22,6909.79,3192.05,13.62,70.06, U,70,50
28,23,5591.26,2716.43,9.74,70.2, U,70,50
28,24,6007.74,3247.51,7.67,304.44, U,70,50
28,25,5481.37,3927.8,4.9,192.88, U,70,50
28,26,6697.88,3924.51,3.43,252.22, U,70,50
28,28,6129.62,2931.91,0,250.91, U,70,50
28,4,5396.45,3468.43,6.69,188.93, U,70,50
28,5,7104.78,2453.22,12.73,340.34, U,70,50
28,8,5696.99,3329.37,4.85,237.74, U,70,50
28,9,7089.84,3012.3,27.33,337.52, U,70,50
29,0,6118.28,3006.1,9.93,165.18, U,70,50
29,1,5883,2816.1,27.11,71.18, U,70,50
29,10,6274.94,3159.45,10.08,69.44, U,70,50
29,11,6948.9,2639.53,9.02,339.16, U,70,50
29,12,7014.03,3244.76,9,250.01, U,70,50
29,13,5298.93,3186.6,13.78,71.08, U,70,50
29,14,6527.61,3148.54,9.23,249.67, U,70,50
29,15,6428.02,3108.18,11.3,69.85, U,70,50
29,16,6450.43,2759.82,7.08,324.09, U,70,50
29,17,6496.85,2468.07,8.05,340.12, U,70,50
29,18,7140.34,2719.41,8.15,335.99, U,70,50
29,2,6827.84,3647.91,10.42,134.7, U,70,50
29,20,6917.54,2508.19,10.15,338.76, U,70,50
29,21,5498.67,2673.01,6.48,339.77, U,70,50
29,22,6924.7,3197.46,15.86,70.06, U,70,50
29,23,5602.68,2720.55,12.14,70.2, U,70,50
29,24,6000.24,3252.66,9.1,304.44, U,70,50
29,25,5479.95,3921.61,6.35,192.88, U,70,50
29,26,6692.6,3922.82,5.54,252.22, U,70,50
29,28,6128,2931.35,1.72,250.91, U,70,50
29,29,6254.04,3118.2,0,248.89, U,70,50
29,4,5400.89,3460.74,8.94,146.72, U,70,50
29,5,7100.34,2465.65,13.2,340.34, U,70,50
29,8,5697.76,3323.18,6.89,160.31, U,70,50
29,9,7080.04,3037.16,26.72,338.54, U,70,50
30,0,6120.29,3001.12,5.43,157.4, U,70,50
30,1,5908.29,2825.76,26.98,67.89, U,70,50
30,10,6286.79,3163.89,12.66,69.44, U,70,50
30,11,6947.3,2643.75,4.52,339.16, U,70,50
30,12,7007.57,3245.93,5.67,250.08, U,70,50
30,13,5312.06,3191.1,13.88,71.08, U,70,50
30,14,6516.67,3144.49,11.67,249.67, U,70,50
30,15,6434.41,3110.52,6.8,69.85, U,70,50
30,16,6441.31,2758.39,9.63,249.79, U,70,50
30,17,6493.67,2476.88,9.52,340.97, U,70,50
30,18,7134.28,2727.03,10.32,306.44, U,70,50
30,2,6832.19,3636.94,11.8,158.35, U,70,50
30,20,6912.98,2519.9,12.57,338.76, U,70,50
30,21,5499.48,2679.88,8.09,25.26, U,70,50
30,22,6941.42,3203.52,17.79,70.06, U,70,50
30,23,5615.77,2725.26,13.92,70.18, U,70,50
30,24,5991.38,3258.73,10.74,304.44, U,70,50
30,25,5478,3913.07,8.76,192.88, U,70,50
30,26,6686.08,3920.72,6.85,252.22, U,70,50
30,28,6124.97,2930.3,3.2,250.91, U,70,50
30,29,6252.79,3117.72,1.34,248.89, U,70,50
30,30,7834.16,4154.75,0,257.95, U,70,50
30,4,5407.52,3451.66,11.25,143.89, U,70,50
30,5,7095.91,2478.03,13.15,340.34, U,70,50
30,8,5703.73,3315.9,9.43,139.89, U,70,50
30,9,7070.16,3062.29,27,338.54, U,70,50
31,0,6126.87,2999.83,7.23,88.8, U,70,50
31,1,5933.12,2835.85,26.8,67.89, U,70,50
31,10,6299.69,3168.73,13.78,69.44, U,70,50
31,11,6947.05,2647.79,6.16,7.62, U,70,50
31,12,7000.59,3243.4,7.43,250.05, U,70,50
31,13,5324.54,3195.45,13.21,70.41, U,70,50
31,14,6503.96,3139.78,13.55,249.67, U,70,50
31,15,6441.24,3108.69,8.7,131.79, U,70,50
31,16,6430.18,2753.88,12.01,247.9, U,70,50
31,17,6490.12,2487.19,10.9,340.97, U,70,50
31,18,7122.68,2722.2,12.76,242.08, U,70,50
31,2,6837.11,3624.55,13.34,158.35, U,70,50
31,20,6908.01,2532.71,13.73,338.76, U,70,50
31,21,5508.72,2683.2,9.82,70.2, U,70,50
31,22,6959.95,3210.25,19.72,70.06, U,70,50
31,23,5630.66,2730.66,15.83,70.03, U,70,50
31,24,5980.53,3266.17,13.15,304.44, U,70,50
31,25,5475.63,3902.7,10.64,192.88, U,70,50
31,26,6677.61,3918.01,8.9,252.22, U,70,50
31,28,6120.01,2928.58,5.25,250.91, U,70,50
31,29,6250.25,3116.74,2.73,248.89, U,70,50
31,30,7832.83,4154.47,1.36,257.95, U,70,50
31,31,7199.42,3102.44,0,337.63, U,70,50
31,4,5415.07,3441.31,12.82,143.89, U,70,50
31,5,7091.54,2489.84,12.6,339.47, U,70,50
31,8,5711.42,3306.77,11.94,139.89, U,70,50
31,9,7060.06,3087.88,27.51,338.31, U,70,50
32,0,6134.93,3002.67,8.55,70.54, U,70,50
32,1,5958.63,2846.21,27.53,67.89, U,70,50
32,10,6311.64,3173.21,12.76,69.44, U,70,50
32,11,6948.35,2655.34,8.39,353.39, U,70,50
32,12,6993.69,3240.9,7.34,250.08, U,70,50
32,13,5336.75,3199.79,12.96,70.41, U,70,50
32,14,6491.75,3135.25,13.02,249.67, U,70,50
32,15,6444.88,3098.26,11.04,160.77, U,70,50
32,16,6418.47,2749.12,12.64,247.9, U,70,50
32,17,6485.95,2499.26,12.77,340.97, U,70,50
32,18,7110.89,2715.96,13.34,242.08, U,70,50
32,2,6842.53,3610.89,14.7,158.35, U,70,50
32,20,6903.96,2543.13,11.18,338.76, U,70,50
32,21,5518.94,2690.39,12.05,70.19, U,70,50
32,22,6976.57,3216.27,17.66,70.07, U,70,50
32,23,5646.99,2736.59,17.38,70.03, U,70,50
32,24,5969.86,3273.48,12.94,304.44, U,70,50
32,25,5472.95,3890.96,12.04,192.88, U,70,50
32,26,6667.82,3914.87,10.28,252.22, U,70,50
32,28,6113.65,2926.38,6.73,250.91, U,70,50
32,29,6246.39,3115.25,4.13,248.89, U,70,50
32,30,7830.05,4153.88,2.84,257.95, U,70,50
32,31,7198.54,3104.56,2.3,337.63, U,70,50
32,32,5610.91,2364.69,0,340.13, U,70,50
32,4,5423.96,3429.11,15.1,143.89, U,70,50
32,5,7086.92,2501.86,12.88,338.99, U,70,50
32,8,5720.3,3296.23,13.78,139.89, U,70,50
32,9,7049.91,3113.32,27.4,338.25, U,70,50
33,0,6145.01,3006.23,10.69,70.54, U,70,50
33,1,5983.39,2856.27,26.73,67.89, U,70,50
33,10,6324.02,3177.86,13.23,69.44, U,70,50
33,11,6944.71,2664.82,10.15,338.98, U,70,50
33,12,6985.05,3237.83,9.18,250.57, U,70,50
33,13,5348.77,3204.07,12.76,70.41, U,70,50
33,14,6478.96,3130.52,13.63,249.67, U,70,50
33,15,6449.02,3086.41,12.55,160.77, U,70,50
33,16,6409.97,2745.67,9.18,247.9, U,70,50
33,17,6481.15,2513.17,14.71,340.97, U,70,50
33,18,7098.65,2709.95,13.65,245.76, U,70,50
33,2,6851.69,3596.59,16.62,159.13, U,70,50
33,20,6901.25,2550.09,7.46,338.76, U,70,50
33,21,5532.52,2695.28,14.44,70.19, U,70,50
33,22,6989,3220.78,13.22,70.08, U,70,50
33,23,5665.17,2743.2,19.34,70.03, U,70,50
33,24,5962.75,3278.36,8.62,304.44, U,70,50
33,25,5470.06,3878.35,12.94,192.88, U,70,50
33,26,6656.62,3911.28,11.76,252.22, U,70,50
33,28,6105.33,2923.5,8.81,250.91, U,70,50
33,29,6241.12,3113.21,5.65,248.89, U,70,50
33,30,7825.02,4152.8,5.14,257.95, U,70,50
33,31,7196.96,3108.42,4.17,337.63, U,70,50
33,32,5610.33,2366.29,1.7,340.13, U,70,50
33,33,6642.58,2914.74,0,68.46, U,70,50
33,4,5433.94,3415.44,16.93,143.89, U,70,50
33,5,7082.07,2514.5,13.54,338.99, U,70,50
33,8,5728.86,3286.06,13.3,139.89, U,70,50
33,9,7039.76,3138.75,27.38,338.25, U,70,50
34,0,6157.29,3010.57,13.02,70.54, U,70,50
34,1,6009.04,2866.7,27.69,67.89, U,70,50
34,10,6335.88,3182.3,12.66,69.44, U,70,50
34,11,6940.46,2675.89,11.85,338.98, U,70,50
34,12,6974.64,3234.23,11.03,251.13, U,70,50
34,13,5360.68,3208.31,12.64,70.41, U,70,50
34,14,6465.96,3125.7,13.87,249.67, U,70,50
34,15,6453.75,3072.86,14.36,160.77, U,70,50
34,16,6405.63,2743.91,4.68,247.9, U,70,50
34,17,6477.26,2524.46,11.94,340.97, U,70,50
34,18,7085.91,2704.93,13.69,249.07, U,70,50
34,2,6857.96,3578.6,19.04,160.78, U,70,50
34,20,6897.86,2558.7,9.26,338.4, U,70,50
34,21,5547.78,2700.78,16.22,70.19, U,70,50
34,22,6997.19,3223.75,8.72,70.06, U,70,50
34,23,5684.79,2750.33,20.88,70.03, U,70,50
